URL_ID,URL,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS PER SENTENCE,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH
141,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy-2/,8.0,21.0,-0.4482758466111777,0.05024871418860662,31.857142857142858,0.24962630792227206,12.842707666026053,31.857142857142858,167.0,669.0,1.85949177877429,8.0,4.940209267563528
142,https://insights.blackcoffer.com/impact-of-covid-19coronavirus-on-the-indian-economy/,39.0,71.0,-0.2909090882644628,0.05753384121578657,23.724137931034484,0.28488372093023256,9.603608660785888,23.724137931034484,588.0,2064.0,1.9113372093023255,2.0,5.0271317829457365
143,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-global-economy/,8.0,27.0,-0.5428571273469392,0.05239038182230234,22.35135135135135,0.2623941958887545,9.045498218896041,22.35135135135135,217.0,827.0,1.902055622732769,3.0,5.035066505441354
144,https://insights.blackcoffer.com/ensuring-growth-through-insurance-technology/,,,,,,,,,,,,,
145,https://insights.blackcoffer.com/blockchain-in-fintech/,14.0,12.0,0.07692307396449716,0.02261596077031561,24.81578947368421,0.26935312831389185,10.03405704079924,24.81578947368421,254.0,943.0,1.8907741251325556,4.0,5.125132555673383
146,https://insights.blackcoffer.com/blockchain-for-payments/,24.0,28.0,-0.07692307544378701,0.04064494451806589,19.310344827586206,0.28482142857142856,7.838066502463055,19.310344827586206,319.0,1120.0,1.9276785714285714,14.0,5.2473214285714285
147,https://insights.blackcoffer.com/the-future-of-investing/,39.0,13.0,0.49999999038461557,0.01599526063316274,22.896551724137932,0.28539156626506024,9.272777316161196,22.896551724137932,379.0,1328.0,1.9487951807228916,4.0,5.100903614457831
148,https://insights.blackcoffer.com/big-data-analytics-in-healthcare/,29.0,46.0,-0.2266666636444445,0.05378770068456857,17.818181818181817,0.30174927113702626,7.2479724357275375,17.818181818181817,414.0,1372.0,1.9081632653061225,4.0,4.982507288629738
149,https://insights.blackcoffer.com/business-analytics-in-the-healthcare-industry/,29.0,4.0,0.7575757346189171,0.009729193711430927,25.733333333333334,0.32512953367875647,10.423385146804836,25.733333333333334,251.0,772.0,2.0544041450777204,2.0,5.490932642487047
150,https://insights.blackcoffer.com/challenges-and-opportunities-of-big-data-in-healthcare/,36.0,42.0,-0.07692307593688365,0.055380550685181724,18.6231884057971,0.2607003891050584,7.553555517960864,18.6231884057971,335.0,1285.0,1.8840466926070039,12.0,4.9206225680933855
